Ruta,Tractocamión,Prob_vacio
WM LA CRUZ PLAYA DEL CARMEN/WM PLAYA DEL CARMEN 1003,T606,0.5388796564927347
PLANTA JDV LAGOS DE MORENO/DIST ARCACONTAL ZACATECAS,T585,0.5389029249008769
SUPER CENTER ALTA BRISA/SUPER CENTER PENSIONES MERIDA,T392,0.5389543260445031
WM CEDIS CHALCO/WM COYUCA GRO,T645,0.5389687208254375
CEDIS PERECEDEROS VHS/SUPER CENTER CANCUN I LABNA,T647,0.5390184679876608
CEDIS PERECEDEROS VHS/BIDEGA AURRER APLAYA DEL CARMEN,T647,0.5390184679876608
BODEGA AURRERA CHUBURNA/SAMS CLUB MERIDA ORIENTE,T647,0.5390809110296405
BODEGA AURRERA GLORIETA CAUCEL/BODEGA AURRERA CHUBURNA,T647,0.5390809110296405
BODEGA AURRERA NAHIL/AURRERA CHAC MOOL CANCUN,T647,0.5390809110296405
BODEGA AURRERA QUETZALCOATL MERIDA/BODEGA AURRERA NUEVA KUKULCAN,T647,0.5390809110296405
SUPER CENTER CANCUN I LABNA/BODEGA AURRERA NAHIL,T647,0.5390809110296405
AURRERA ITZAES/AURRERA LAS AMERICAS,T647,0.5390809110296405
IEQSA/PROPIMEX TUXTLA,T559,0.5390883831131426
BEPENSA BEB CHETUMAL/IEQSA,T714,0.5391104647510028
WM CEDIS MID TEYA/AURRERA CHUBURNA,T671,0.539152101579643
AURRERA JUAN PABLO II MERIDA/BODEGA AURRERA QUETZALCOATL MERIDA,T647,0.5391625701879584
SAMS CLUB HIPERPLAZA TEXCOCO/WM CEDIS CHALCO,T390,0.5392278570114502
WM SAN MARTIN TEXMELUCAN/WM CEDIS CHALCO,T390,0.5392557087761269
SAMS CANCUN 6578/SAMS CARRIZAL TABASCO,T566,0.539257346238513
SAMS AVENIDA AVIACION/AURRERA JUAN PABLO II,T646,0.539259436266682
PLANTA JDV LAGOS DE MORENO/PROPIMEX COATEPEC,T699,0.5392779689942028
BODEGA MB ACATZINGO/WM CEDIS CHALCO,T440,0.5392804387006688
BODEGA CABEZA DE JUAREZ/WM CEDIS CHALCO,T390,0.5393720755072785
BODEGA MB ACATLAN/WM CEDIS CHALCO,T673,0.5394642558897903
PETEMPICH/BODEGA AURRERA VILLAS DEL SOL,T647,0.5395598432389115
AURRERA CHAC MOOL CANCUN/AURRERA CORALES,T647,0.5395598432389115
SUPER CENTER MERIDA CAMPESTRE/SUPER CENTER MERIDA NORTE,T647,0.5395598432389115
SAMS CANCUN/SUPER CENTER CANCUN II,T646,0.5396199109172364
CEDIS JDV CONVENTO/DIST COSTA NAYARIT P VALLARTA,T694,0.5396352013246765
DESCONSOLIDADOR GAL MERIDA/AURRERA LAS AMERICAS,T550,0.539662036200439
WM HUAYACAN/WM CEDIS MID TEYA,T510,0.5396675762101271
BODEGA AURRERA AV. TRANSISTMICA/SAMS COATZACOALCOS,T606,0.5396719916938004
AURRERA ITZAES/AURRERA CAUSEL MERIDA,T606,0.5396723783509766
SUPER CENTER POLIGONO/SC PERIFERICO MERIDA,T647,0.5396771418432379
WM CEDIS MID TEYA/AURRERA CHAC MOOL CANCUN,T575,0.5397868495981278
MEXIQUENSE PARK UNILEVER/CEDIS WM MID TEYA,T543,0.5397988371432392
SAMS CLUB CARDENAS TABASCO/SUPER CENTER TABASCO 2000,T646,0.5398039743514584
WM PASEO DE LA FUENTES/WM CANCUN POLIGONO SUR,T646,0.5398039743514584
CEDIS PERECEDEROS VHS/BODEGA AURRERA NUEVA KUKULCAN,T606,0.5398400290174992
PROPIMEX COATEPEC/CHEP SMO,T699,0.5398644040659116
WM CEDIS CHALCO/BODEGA LAS BRISAS CUAUTLA,T390,0.5398901957427777
WM PASEO DE LA FUENTES/AURRERA CORALES,T646,0.5399673220112926
WM AGUSTIN LARA/WM CEDIS CHALCO,T465,0.5400669959485825
WM VISTA HERMOSA/WM CEDIS CHALCO,T465,0.5400669959485825
WM CEDIS MID TEYA/WM CEDIS MEGAPARK,T506,0.5454228124272167
SAMS CLUB MERIDA ORIENTE/BODEGA AURRERA QUETZALCOATL MERIDA,T607,0.5401416454166091
SUPER CENTER TABASCO 2000/SAMS MERIDA,T655,0.5401524031596228
WM CEDIS MID TEYA/AURRERA LAS AMERICAS,T458,0.5402813953090783
PROPIMEX QRO/IEQSA,T559,0.5402851564964477
BIDEGA AURRER APLAYA DEL CARMEN /BODEGA AURRERA PLAYA DEL CARMEN NORTE,T653,0.5402966673138162
BKHL BONAFONT/WM CEDIS CHALCO,T390,0.5403219234801014
BODEGA MB TLAPACOYAN/WM CEDIS CHALCO,T588,0.5403748390126742
WM CEDIS CHALCO/WM CALPAN,T588,0.5403748390126742
BODEGA HUAJUAPAN/WM CEDIS CHALCO,T464,0.5403748390126742
WM CEDIS CHALCO/BODEGA MB TLAPACOYAN,T588,0.5403748390126742
WM CEDIS CHALCO/BODEGA REAL DE COSTITLAN,T450,0.5403748390126742
|WM CEDIS CHALCO/BODEGA HUAJUAPAN,T415,0.5403748390126742
BODEGA PORTAL CHALCO/WM CEDIS CHALCO,T450,0.5403748390126742
WM CEDIS CHALCO/SUPERAMA RIO CHURUBUSCO,T475,0.5403748390126742
CEDIS PERECEDEROS VHS/BODEGA AURRERA AV. TRANSISTMICA,T606,0.5404319413213451
BODEGA AURRERA CHETUMAL QROO./FRIALSA FRIGORIFICO CANCUN,T550,0.540434551374399
WM CEDIS CHALCO/CHIMALHUACAN PEÑON,T724,0.5405981657632808
BODEGA GLORIETA APIZACO/WM CEDIS CHALCO,T735,0.540606633873526
WM CEDIS CHALCO/14 ORIENTE,T390,0.5406722078232525
ACH FOODS MEXICO/WM CEDIS CHALCO,T481,0.5406937986293089
IEQSA/EMBE PLAYA DEL CARMEN,T557,0.5406952944450824
WM CAMPECHE/SAMS CLUB CAMPECHE,T653,0.540700177661734
SUPER CENTER PERIFERICO /SUPER CENTER PENSIONES MERIDA,T647,0.5407021030533847
BODEGA AURRERA JUCHITAN/BODEGA AURRERA IXTEPEC,T647,0.5407021030533847
SAMS PLAYA DEL CARMEN/BIDEGA AURRER APLAYA DEL CARMEN,T550,0.5408471754170268
WM CANCUN LABNA/WM CEDIS MID TEYA,T561,0.5408966356102171
ARCOSA TEPOTZOTLAN/IEQSA,T546,0.5409145383914732
SAMS AVIACIÓN /SAMS CLUB MERIDA ORIENTE,T530,0.5409454965365231
AURRERA ITZAES MERIDA/SAMS CLUB AVIACIÓN MERIDA,T646,0.5410014927645708
BODEGA SOR JUANA/WM CEDIS CHALCO,T390,0.5410088664043482
WM CEDIS CHALCO/BODEGA MB ACATLAN,T415,0.5410274879694886
BODEGA ZARAGOZA/WM CEDIS CHALCO,T390,0.5410430553362089
WM MERIDA CAMPESTRE/SUPER CENTER MERIDA NORTE,T653,0.5410507945283771
WM AEROPUERTO/WM CEDIS CHALCO,T390,0.5410998651799903
PROPIMEX TUXTLA/IEQSA / TARIMA PRODUCTO,T766,0.5411015990429668
WM CD JARDIN/WM CEDIS CHALCO,T390,0.5411890038352862
BA TLAPA GRO/WM CEDIS CHALCO,T423,0.5412073153956678
SAMS CANCUN 6578/AURRERA CHAC MOOL CANCUN,T566,0.5412297586173365
BEBE MERIDA PTE/IEQSA,T765,0.5412361170975163
LA MODERNA BODEGA YUCATAN/WM CEDIS MID TEYA,T474,0.5412563642951922
CEDIS PERECEDEROS VHS/SAMS CLUB MERIDA ORIENTE,T550,0.5412993570369804
BODEGA AURRERA CHUBURNA/BODEGA AURRERA GLORIETA CAUCEL,T606,0.5413074469448612
BODEGA AURRERA PLAYA DEL CARMEN NORTE/FRIALSA FRIGORIFICO CANCUN,T606,0.5413074469448612
WM DEPORTIVA VILLAHERMOSA/PERIFERICO SUR VILLAHERMOSA,T582,0.5413146982468529
IEQSA/PROPIMEX VILLAHERMOSA,T559,0.5413460113603158
BODEGA TULYEHUALCO/WM CEDIS CHALCO,T726,0.5413932321998834
CEDIS PERECEDEROS VHS/SUPER CENTER PUERTO MADERO,T582,0.5414144524690077
WM CEDIS CHALCO/WM ZARAGOZA PANTITLAN,T415,0.5414562066708543
WM EL MOLINITO/WM CEDIS CHALCO,T465,0.541503231178097
SAMS CARRIZAL TABASCO/BODEGA AURRERA NICHUPTE,T606,0.5415131498543478
AURRERA CORALES/BODEGA AURRERA CHAC MOOL 5043,T606,0.5415131498543478
SAMS CANCUN 6578/BODEGA AURRERA NAHIL,T606,0.5415131498543478
WM CD DEPORTIVA/BODEGA AURERA SALINA CRUZ,T647,0.541529041163438
AURRERA ITZAES MERIDA/SAMS MERIDA ORIENTE,T647,0.5415424956753818
AURRERA CHUBURNA MERIDA/BODEGA AURRERA PROGRESO MERIDA,T655,0.5415772413588225
SAMS CANCUN/SAM´S CLUB CANCUN KABAH,T655,0.5415772413588225
CERVECERIA YUCATECA/CEDIS WM MID TEYA,T762,0.5415788328967938
AURRERA CHUBURNA/BODEGA AURRERA QUETZALCOATL,T606,0.5415875474314844
AURRERA CHUBURNA/BODEGA AURRERA NUEVA KUKULCAN,T606,0.5415875474314844
DIST ARCACONTAL GUADIANA/IEQSA,T559,0.5416223482446094
SUPER CENTER PUERTO MADERO/BODEGA AURRERA BUENOS AIRES TAPACHULA,T582,0.5417110516200684
BODEGA MB MISANTLA/WM CEDIS CHALCO,T704,0.5417113202826842
IEQSA/DIST ARCACONTAL GUADIANA,T559,0.5417696259808571
SAMS PLAYA DEL CARMEN/WM LA CRUZ PLAYA DEL CARMEN,T606,0.5417863791541322
SAMS CLUB CARRIZAL TABASCO/WM DEPORTIVA VILLAHERMOSA,T582,0.5418776107944523
BODEGA CHICOLOAPAN/WM CEDIS CHALCO,T726,0.5418807652534029
WM AEROPUERTO CD. DEL CARMEN/BODEGA AURRERA CIUDAD DEL CARMEN CAMPECHE,T655,0.5418966512154931
SUPERAMA ACOXPA/WM CEDIS CHALCO,T410,0.5419197336582365
WM CEDIS CHALCO/WM ANGELOPOLIS,T390,0.54193859552335
"FELIPE CARRILLO PUERTO, QUINTANA ROO/TULUM, QUINTANA ROO",T658,0.5420160547442596
WM PERIFERICO SUR/WM CEDIS CHALCO,T390,0.5420604754423317
WM CEDIS CHALCO/WM TECPAN DE GALEANA,T674,0.5420931015239598
"PROPIMEX IXTACOMITAN,VHSA/IEQSA",T559,0.542097725105551
AURRERA JUAN PABLO II MERIDA/BODEGA AURRERA GLORIETA CAUCEL,T530,0.5421027023445396
WM CEDIS LA LUZ/BODEGA AURRERA CELAYA,T408,0.5421408088715596
DESCONSOLIDADOR GAL MERIDA/WM MERIDA CAMPESTRE,T647,0.5421415242778783
BEBIDAS REF NOGALES/IEQSA,T759,0.5421513711695306
WM CEDIS VILLAHERMOSA SECOS/WM CEDIS TEYA,T543,0.5422129388752751
BODEGA AURREA VILLAS OTOCH/SAMS CARRIZAL TABASCO,T606,0.5422752004849722
CEDIS PERECEDEROS VHS/SUPER CENTER NICHUPTE CANCUN,T606,0.5422752004849722
SAMS CLUB PLAZA ORIENTE/WM CEDIS CHALCO,T390,0.5423033366663309
SUPER CENTER ALTA BRISA/SUPER CENTER PENSIONES,T606,0.5423908883232634
WM CEDIS VILLAHERMOSA SECOS/WM CEDIS SAN MARTIN OBISPO,T533,0.5424530010648629
WM CEDIS SAN MARTIN OBISPO/WM CEDIS VILLAHERMOSA SECOS,T533,0.5424530010648629
WM NOCHIXTLAN/WM CEDIS CHALCO,T680,0.542484865829797
BODEGA IXTAPALUCA 2/WM CEDIS CHALCO,T676,0.5425147893716395
IEQSA/BEBIDAS REF NOGALES,T557,0.5425432413379095
TABAFRESH /CEDIS PERECEDEROS VHS,T550,0.5425704881048872
WM MERIDA NORTE/WM CEDIS MID TEYA,T543,0.5426183514850803
BODEGA AURRERA PLAYA DEL CARMEN NORTE/WM PETEMPICH,T647,0.5426204564871493
SUPER CENTER CANCUN 1 LABNA/SUPER CENTER CANCÚN NICHUPTE,T550,0.5426347866331998
SAMS CARRIZAL TABASCO/BODEGA AURRERA NAHIL,T566,0.5427412731059572
SUPERCENTER ALTABRISA/SUPER CENTER PENSIONES,T464,0.5427458577822059
BODEGA AURRERA TALLERES/WM CANCUN POLIGONO SUR,T553,0.5427592674914625
CEDIS PERECEDEROS VHS/SUPERCENTER MERIDA NORTE,T644,0.5427592674914625
BODEGA AURRERA KABAH/AURRERA CORALES,T653,0.5427616576285046
AURRERA JUAN PABLO II MERIDA/SUPER CENTER ALTA BRISA,T653,0.5427616576285046
CEDIS PERECEDEROS VHS/AURRERA ITZAES MERIDA,T655,0.5428247621853697
CEDIS PERECEDEROS VHS/WM LA CRUZ PLAYA DEL CARMEN,T606,0.5428565458004411
BODEGA LOS REYES/WM CEDIS CHALCO,T726,0.5428863083376586
CEDIS PERECEDEROS VHS/BODEGA AURRERA GLORIETA CAUCEL,T550,0.5428987710725459
BODEGA AURRERA QUETZALCOATL MERIDA/AURRERA LAS AMERICAS,T655,0.542898823543459
CEDIS PERECEDEROS VHS/FRIALSA FRIGORIFICO CANCUN,T606,0.5429427148731938
AURRERA JUAN PABLO II/AURRERA CHUBURNA,T606,0.5430269686559779
AURRERA CAUSEL MERIDA/SAMS MERIDA,T550,0.5430306648466261
FRIASAL FRIGORIFICO CANCUN/BODEGA AURRERA GLORIETA CAUCEL,T646,0.5430564469711644
BODEGA AURRERA NUEVA KUKULCAN/BODEGA AURRERA CHUBURNA,T646,0.5430564469711644
AURRERA JUAN PABLO II/SAMS AVENIDA AVIACION,T646,0.5430564469711644
AURRERA CHUBURNA/AURRERA LAS AMERICAS,T646,0.5430564469711644
"WALMART CARRIZAL, PERIF. CARLOS PELLICER CÁMARA 701, CARRIZAL, 86108 V/WM PASEO DE LA FUENTES",T646,0.5431062398756596
PROPIMEX VILLAHERMOSA/IEQSA,T559,0.5431143834004392
BODEGA AURRERA COZUMEL/SAMS COZUMEL,T530,0.5431318923867652
IEQSA/BEBE MERIDA PACABTUN,T766,0.5431367033329596
CEDIS PERECEDEROS VHS/BODEGA AURRERA TALLERES 1004,T606,0.5432104346767888
SUPERCENTER MERIDA NORTE/SUPERCENTER ALTABRISA,T464,0.5432247899914767
SUPER CENTER MERIDA PERIFERICO/SUPER CENTER MERIDA CAMPESTRE,T464,0.5432247899914767
SUPER CENTER ALTA BRISA/WM MERIDA NORTE,T550,0.543246741289952
CEDIS JDV LA TORRE/CEDIS OXXO LEÓN,T761,0.5432999376046975
CEDIS PERECEDEROS VHS/SUPER CENTER MERIDA PERIFERICO,T550,0.5434352937674685
SUPER CENTER TABASCO 2000/SAMS AVIACIÓN,T653,0.5434700797064737
AURRERA JUAN PABLO II MERIDA/SUPER CENTER MERIDA CAMPESTRE,T530,0.5435325227484532
WM CANCUN POLIGONO SUR/SUPER CENTER CANCUN I LABNA,T646,0.5435353791804354
WM CEDIS CHALCO/WM ARCOS TLACHICHUCA,T465,0.5435583545829293
SAMS AVENIDA AVIACION/AURRERA ITZAES,T647,0.5435906876598046
WM CEDIS CHALCO/BODEGA PINOTEPA PLAZA,T415,0.5436247559112435
WM CEDIS SAN MARTIN OBISPO MEX/WM CEDIS PERECEDERO VHSA,T646,0.5436569890922451
DIST ARCACONTAL MONTERREY/IEQSA,T559,0.5436828538447016
"PLANTA JDV LAGOS DE MORENO/CEDIS PROPIMEX, VERACRUZ",T585,0.5437120757968317
BODEGA AURRERA PLAYA DEL CARMEN NORTE/BODEGA AURRERA VILLAS DEL SOL,T550,0.5437152999653836
BODEGA AURRERA NICHUPTE/BODEGA AURRERA KABAH,T606,0.5437339668497934
"WM INSURGENTES CHETUMAL/FELIPE CARRILLO PUERTO, QUINTANA ROO",T658,0.5437384058248002
CEDIS FRIALSA SMO/CEDIS WALMART VILLA HERMOSA,T662,0.5437747247638369
SAMS CANCUN CUMBRES/FRIALSA FRIGORIFICO CANCUN,T606,0.5438421650466441
WM CALPAN/WM CEDIS CHALCO,T674,0.5438954179286101
BODEGA PANTITLAN/WM CEDIS CHALCO,T726,0.5439141976499186
WM CEDIS CHALCO/BODEGA CUERNAVACA 2,T459,0.5439179054131426
WM BODEGA HUAJUAPAN 2 DE ABRIL/WM CEDIS CHALCO,T704,0.5439352111660694
WM CEDIS CHALCO/BODEGA MB AMECAMECA,T704,0.5439352111660694
SC PERIFERICO MERIDA/WM MERIDA CAMPESTRE,T392,0.5439543260445031
WM CEDIS CHALCO/WM JIUTEPEC,T428,0.543961585919303
SAMS CLUB AVIACIÓN MERIDA/BODEGA AURRERA NUEVA KUKULCAN,T605,0.5439859473850448
BODEGA AURRERA NUEVA KUKULCAN/AURRERA CHUBURNA MERIDA,T605,0.5439859473850448
SAMS CLUB CAMPECHE/WM ELECTRICISTA,T653,0.5440097701675468
SAMS AVENIDA AVIACION/WM CEDIS MID TEYA,T381,0.5440911356026856
"IEQSA/TONALA, JALISCO",T559,0.5440952695783932
BODEGA AURRERA VILLAS OTOCH/BODEGA AURRERA NICHUPTE,T606,0.5441345972114815
BODEGA AURRERA TALLERES 1004/BODEGA AURRERA VILLAS OTOCH,T606,0.5441345972114815
CEDIS PERECEDEROS VHS/WM CAMPECHE,T644,0.5441362456739764
BODEGA AURRERA CIUDAD INDUSTRIAL/BODEGA AURRERA SALINA CRUZ,T655,0.5441362456739764
BODEGA AURRERA TEZIUTLAN/WM CEDIS CHALCO,T390,0.5441887255972433
IEQSA/PROPIMEX MINATITLAN,T557,0.5441963905323396
WM MERIDA NORTE/WALMART ALTABRISA,T644,0.544198688715956
WM CANCUN POLIGONO SUR/BODEGA AURRERA TALLERES,T553,0.544198688715956
BODEGA AURRERA CIUDAD DEL CARMEN CAMPECHE/BODEGA AURRERA KALA CAMPECHE,T606,0.5442158988493094
WM LA CRUZ PLAYA DEL CARMEN/FRIALSA FRIGORIFICO CANCUN,T606,0.5442158988493094
BODEGA AURRERA TALLERES 1004/BODEGA AURRERA KABAH,T653,0.5442799903537839
BODEGA AURRERA VILLAS OTOCH/WM CANCUN POLIGONO SUR,T644,0.5442799903537839
CEDIS PERECEDEROS VHS/PERIFERICO SUR VILLAHERMOSA,T653,0.5442799903537839
SUPER CENTER PUERTO MADERO/SAMS CLUB TAPACHULA LIBRAMIENTO,T655,0.5442799903537839
WM CD DEPORTIVA/BODEGA AURRERA AV. TRANSISTMICA,T644,0.5442799903537839
SUPER CENTER ALTA BRISA/AURRERA PROGRESO MERIDA,T653,0.5442799903537839
WM MERIDA CAMPESTRE/WM MERIDA NORTE,T464,0.5443005088101487
SUPER CENTER POLIGONO/FRIALSA FRIGORIFICO CANCUN,T606,0.5443377787682911
IEQSA/EMBE CD CARMEN,T756,0.5443884900500606
WM CD DEPORTIVA/WM AEROPUERTO CD. DEL CARMEN,T550,0.5444183938887527
BB PLAYA DEL CARMEN/IEQSA,T756,0.5445472347297187
SUPER CENTER CANCUN II/BODEGA AURRERA PLAYA MAYA 3670,T644,0.544594207613407
SAMS CLUB ZARAGOZA/WM CEDIS CHALCO,T390,0.5446210588020728
BODEGA LA VIRGEN/WM CEDIS CHALCO,T440,0.5446507819264277
IEQSA/BEBE MERIDA PTE,T765,0.5446912986126141
WM CEDIS CHALCO/WM HIPERPLAZA TEXCOCO,T732,0.5484219086315206
WM MERIDA NORTE/SUPER CENTER PENSIONES,T464,0.5447011391718367
CHIMALHUACAN PEÑON/WM CEDIS CHALCO,T726,0.5447760273545934
BODEGA AURRERA CHAC MOOL 5043/BODEGA AURRERA TALLERES 1004,T570,0.5448153543472364
WM CANCUN POLIGONO SUR/SAMS CANCUN 6578,T653,0.5448507117124338
BODEGA AURRERA GLORIETA CAUCEL/SAMS MERIDA,T644,0.5448654332680007
WM CEDIS MID TEYA/BODEGA AURRERA PLAYA DEL CARMEN NORTE,T651,0.5448957508837927
BODEGA REAL DE COSTITLAN/WM CEDIS CHALCO,T408,0.5449076208964612
SUPER CENTER PERIFERICO /SUPER CENTER MERIDA CAMPESTRE,T644,0.5449590501471167
SUPER CENTER CANCÚN NICHUPTE/FRIALSA FRIGORIFICO CANCUN,T550,0.5449646244165814
WM CANCUN POLIGONO SUR/SUPER CENTER CANCUN II,T644,0.5449813013663359
WM CEDIS CHALCO/WM NOCHIXTLAN,T680,0.5450056400569333
BODEGA AURRERA PLAYA MAYA 3670/AURRERA CORALES,T606,0.5451390678460923
WM TLALPAN/WM CEDIS CHALCO,T410,0.5451892283882076
AURRERA JUAN PABLO II MERIDA/BODEGA AURRERA NUEVA KUKULCAN,T607,0.5452036965203775
SUPER CENTER PENSIONES/SUPER CENTER POLIGONO,T606,0.5452503195546213
SAMS CLUB CARRIZAL TABASCO/BODEGA AURRERA KABAH,T606,0.5452546897121148
AURRERA LAS AMERICAS/BODEGA AURRERA QUETZALCOATL,T606,0.5452772009182476
WM CAMPECHE/AURRERA PATRICIO RUEDA,T644,0.5453503194600109
DESCONSOLIDADOR GAL MERIDA/SUPERCENTER PERIFERICO,T606,0.5453555138457785
"JUGOS DEL VALLE TEPOTZOTLAN/PROPIMEX TEHUANTEPEC, OAX",T698,0.5454189156348123
SAM´S CLUB CANCUN KABAH/SAMS CLUB CARRIZAL TABASCO,T606,0.5454457503081366
WM CEDIS MID TEYA/AURRERA ITZAES,T474,0.5454798361524752
CEDIS PERECEDEROS VHS/BODEGA AURRERA COZUMEL,T606,0.5454806008417238
AURRERA ITZAES MERIDA/BODEGA AURRERA GLORIETA CAUCEL,T606,0.5454819664063225
AURRERA ITZAES/SAMS MERIDA,T644,0.5454910494161362
SAMS MERIDA/BODEGA AURRERA CHUBURNA,T655,0.545499353018698
WM CEDIS MONTERREY/WM CEDIS LA LUZ,T502,0.5455008644635772
WM CEDIS PERECEDERO VHSA/DESCONSOLIDADOR GAL MERIDA,T646,0.5455012667458884
AURRERA PATRICIO RUEDA/WM ELECTRICISTA,T644,0.5455098418126112
FRIALSA FRIGORIFICO CANCUN/BODEGA AURRERA NUEVA KUKULCAN,T606,0.5455833898586148
SUPER CENTER CANCUN 1 LABNA/FRIALSA FRIGORIFICO CANCUN,T606,0.5455833898586148
IEQSA/DIST ARCACONTAL CHIHUAHUA,T559,0.5456320966141949
WM CEDIS MID TEYA/BODEGA AURRERA NUEVA KUKULCAN,T458,0.5456329482273359
BODEGA AURRERA NUEVA KUKULCAN/BODEGA AURRERA QUETZALCOATL,T530,0.5456449911200402
BODEGA AURRERA NAHIL/SAM´S CLUB CANCUN KABAH,T606,0.5456553200738029
BODEGA AURRERA CHAC MOOL 5043/SAMS CANCUN CUMBRES,T606,0.5456553200738029
BODEGA AURRERA QUETZALCOATL MERIDA/BODEGA AURRERA PROGRESO MERIDA,T606,0.5456553200738029
BODEGA AURRERA KABAH/BODEGA AURRERA PLAYA MAYA 3670,T606,0.5456553200738029
BODEGA AURRERA NUEVA KUKULCAN/SUPER CENTER PENSIONES,T606,0.5456553200738029
SAMS CUMBRES/FRIASAL FRIGORIFICO CANCUN,T606,0.5456553200738029
WM NICHUPTE/BODEGA AURRERA CHAC MOOL 5043,T606,0.5456553200738029
BODEGA AURRERA PERIFERICO SUR/SUPER CENTER SALINA CRUZ,T653,0.545656968536298
CEDIS PERECEDEROS VHS/AURRERA CHUBURNA MERIDA,T653,0.545656968536298
CEDIS PERECEDEROS VHS/BODEGA AURRERA VILLAS OTOCH,T644,0.545656968536298
WM INSURGENTES CHETUMAL/BODEGA AURRERA CHETUMAL,T550,0.5456705813550145
"WALMART CARRIZAL, PERIF. CARLOS PELLICER CÁMARA 701, CARRIZAL, 86108 V/SUPERCENTER ALTABRISA",T606,0.545714756950805
CEDIS PERECEDEROS VHS/BODEGA AURRERA PLAYA DEL CARMEN NORTE,T606,0.545714756950805
WM MERIDA CAMPESTRE/SUPER CENTER POLIGONO,T655,0.5457194115782774
WM ELECTRICISTA/WM CAMPECHE,T644,0.5457194115782774
BODEGA AURRERA AV. TRANSISTMICA/BODEGA AURRERA MINATITLAN,T644,0.5457194115782774
CEDIS PERECEDEROS VHS/WM CD DEPORTIVA,T644,0.5457194115782774
SAMS CLUB AVIACIÓN MERIDA/BODEGA AURRERA CHUBURNA,T550,0.5457378796735722
WM CEDIS TEYA/BODEGA AURRERA PIEDRA DE AGUA,T565,0.5457600382179381
SUPER CENTER SALINA CRUZ/SAMS SALINA CRUZ,T647,0.5457637253797804
"CEDIS PERECEDEROS VHS/WALMART CARRIZAL, PERIF. CARLOS PELLICER CÁMARA 701, CARRIZAL, 86108 V",T606,0.5457771999927846
BODEGA AURRERA PLAYA DEL CARMEN NORTE/SUPER CENTER CANCUN I LABNA,T606,0.5457771999927846
DESCONSOLIDADOR GAL MERIDA/SUPER CENTER MERIDA PERIFERICO,T464,0.5458093517620501
WM ELECTRICISTA/BODEGA AURRERA KALA CAMPECHE,T550,0.5458578151132462
IEQSA/BEBE CAMPECHE OTE,T717,0.5459232016196238
WM CEDIS VILLAHERMOSA SECOS/BODEGA AURRERA INSTITUTO TECNOLOGICO,T530,0.5460078536856493
BODEGA IZTAPALAPA NORTE/WM CEDIS CHALCO,T481,0.5460843162965442
SAMS MERIDA/AURRERA LAS AMERICAS,T606,0.5461022749308468
SAMS CLUB EL MOLINITO/WM CEDIS CHALCO,T423,0.5461341887022991
AURRERA CORALES/AURRERA CHAC MOOL CANCUN,T606,0.5461342522830739
BODEGA AURRERA NICHUPTE/BODEGA AURRERA NAHIL,T606,0.5461342522830739
BODEGA CHETUMAL NORTE/BODEGA AURRERA NAHIL,T609,0.5461733660332978
WM CEDIS CHALCO/WM DOMINGO DIEZ,T675,0.5461865427209444
WM CEDIS MID TEYA/WALMART ALTABRISA,T565,0.5462345901632941
CEDIS MID TEYA/SUPERAMA CUMBRES,T381,0.5462349125980921
BODEGA MERIDA ITZAES/AURRERA JUAN PABLO II MERIDA,T646,0.5462524904996586
SUPER CENTER MERIDA PERIFERICO/BODEGA AURRERA QUETZALCOATL,T606,0.5462561322020556
WM HIPERPLAZA TEXCOCO/WM CEDIS CHALCO,T729,0.5462749383862306
BODEGA AURRERA GLORIETA CAUCEL/BODEGA AURRERA NUEVA KUKULCAN,T646,0.5462898234091553
DIST ARCACONTAL BELENES/IEQSA,T660,0.5463634847256218
CEDIS PLATAH JDV TEZONTEPEC/CEDIS WALMART VILLA HERMOSA,T468,0.546368220490532
IEQSA/DIST ARCACONTAL CD REYNOSA,T760,0.5463791841472735
SAMS CLUB CARRIZAL TABASCO/SUPER CENTER TABASCO 2000,T653,0.5463863292394336
BODEGA CHIMALHUACAN/WM CEDIS CHALCO,T427,0.5463923569470007
IEQSA/BEPENSA BEB CHETUMAL,T756,0.5464697677534577
BODEGA AURRERA GLORIETA CAUCEL/AURRERA CHUBURNA,T606,0.5464791158217672
SAMS MERIDA/AURRERA CHUBURNA MERIDA,T550,0.5464892782098155
NEWELL BRANDS DE MEXICO/WM CEDIS VILLAHERMOSA SECOS,T528,0.5465112017524494
SUPER CENTER CANCUN II/WM NICHUPTE,T653,0.5465388696607844
SUPER CENTER CANCUN I LABNA/SUPER CENTER CANCUN II,T653,0.5465388696607844
SAMS CLUB ACOXPA/WM CEDIS CHALCO,T390,0.5465792795800843
SAM´S CLUB CANCUN KABAH/AURRERA CORALES,T607,0.5465824243206123
FRIASAL FRIGORIFICO CANCUN/AURRERA ITZAES MERIDA,T606,0.5466106851894619
WM INSURGENTES CHETUMAL/BODEGA CHETUMAL NORTE,T464,0.5466784582359947
WM CEDIS CHALCO/BODEGA CHIMALHUACAN,T427,0.5467425334917408
CEDIS PERECEDEROS VHS/WM INSURGENTES CHETUMAL,T464,0.5468255849596813
SAMS CLUB CARRIZAL TABASCO/DESCONSOLIDADOR GAL MERIDA,T464,0.5468255849596813
BODEGA AURRERA PERIFERICO SUR/BODEGA AURRERA CIUDAD DEL CARMEN CAMPECHE,T606,0.5468735594600058
